country,year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products,renewables,renewables-wind-solar,total-energy
Egypt,2022,206.6629480607068,3.309509,172.355,53.20718723684211,37.390073,11.88881102546134,4.922681616444756,94.2298984901754
Egypt,2023,203.9594070415864,3.758589673660679,178.7197082285794,53.95623928436491,36.52122974997152,12.521915203207316,4.8776956062955295,93.08358786723213
Egypt,2024,211.8682928615968,4.826077816565746,188.7711505615373,54.59485308239414,38.38775207509397,12.0061788888037,4.982454962251938,98.13722780564328
France,1990,340.2785106336399,31.20898598588863,323.25200000000007,28.19941793415892,80.382,14.101236273300502,0.119534708062134,223.55381944633976
France,1991,366.7147474270327,33.504171176582766,346.798,32.03026887525839,85.928,13.971371585552433,0.113659888809837,236.4618866216908
France,1992,354.93887940179553,29.65870387109077,355.874,32.453943602622566,85.288,16.11569943836314,0.111514154837562,232.33783348290456
France,1993,338.30992958194884,23.27113385964913,356.188,32.80704501106417,82.516,14.792404222720585,0.105160299884755,236.2948092260158
France,1994,331.0939043991667,23.037457723112126,363.239,32.76693939467421,81.843,17.453767516780434,0.10625513371317,227.3056234119855
France,1995,337.8139541734701,24.849950019069407,367.887,33.49429410116341,84.092,15.887333500203008,0.103765735370505,236.8096002801805
France,1996,352.9887765673088,25.41740807971015,384.181,37.214016775224266,85.248,14.163055018066256,0.097248173913634,250.27603028462383
France,1997,343.35298160937623,23.1707658409611,381.61800000000005,36.81543496522536,85.402,13.91656145545716,0.103486230975569,242.5821706279899
France,1998,364.5294576068087,27.10847038710908,393.307,37.17690043777579,89.012,13.452142731950644,0.106268882401394,249.65690117141392
France,1999,360.96535675608766,24.40905103737605,401.037,39.14796454345607,88.092,15.210018994316703,0.105431045037813,249.2323802412173
France,2000,358.9153175342869,23.548989067505723,410.393,40.44080126307116,86.375,13.73687573584728,0.103840146557118,251.7166748087593
France,2001,363.1055217084105,20.43896884630053,421.425,42.38823505498106,89.43,14.918684597530657,0.113248255451162,260.2611437872858
France,2002,357.023903799284,21.05200045814264,419.4460000000001,42.24986002729956,86.199,12.456650212740389,0.137216130169854,260.8734254530993
France,2003,362.9273748549607,21.142154244851262,436.9990000000001,44.42647376239819,86.676,12.06543344949957,0.156285248960451,267.53111901495595
France,2004,363.80049504390985,20.42428718773837,448.7199999999999,45.61193631982215,86.73034,12.069310489347709,0.186998650854365,271.4066231153948
France,2005,366.1387778967592,22.1795126902174,451.11000000000007,47.27362517280597,85.55846799999999,10.61983947442254,0.252397553781391,272.5240398933567
France,2006,356.30749947422,20.57927136489322,446.466,45.0473958182484,85.05493,11.790068877147135,0.462529792245697,268.12780930474065
France,2007,347.1542354775405,21.556596119851257,448.432,44.51730102356071,83.002779,12.56008443613363,0.8524470779215271,265.25321590773274
France,2008,343.3467945367042,20.046479057971016,460.9060000000001,45.82075263567441,80.598961,13.687478576630449,1.122681199902279,266.4776463101201
France,2009,331.3163888733843,16.648164892734552,447.6460000000001,45.29773082521207,77.44388599999999,13.925440910697349,1.6373066734404982,254.9154394958455
France,2010,333.6893945062815,17.658725061498856,471.791,48.44232843677222,75.35040299999999,14.581018208746489,1.963221550960284,262.79298457132205
France,2011,322.7992599499487,15.947976213916384,439.72187400000007,43.37868171250304,76.489709,12.4136983886087,2.798469743687184,257.8597992679125
France,2012,327.51612537793795,17.949777427653984,453.922079,44.52952698915049,74.782038,15.743318915132225,3.649171589070217,257.764959337155
France,2013,327.3146774395264,18.775084045663142,458.995993,45.00845264166748,73.5883,17.959959234025437,3.867241908162887,258.8328056120272
France,2014,293.69134020466845,14.329946206021642,433.532574,37.55844263976292,71.872383,17.43426893326037,4.349502214025799,248.8222933052089
France,2015,300.05603092051354,13.782878017831331,443.028188,40.02114888522143,71.896891,16.703202194973237,5.238313393436874,252.60468587181512
France,2016,302.34281701159955,13.04251380514159,451.314964,43.78136623840962,70.672224,18.40915227872474,5.539263028402758,247.93122587586257
France,2017,307.7966853163051,14.868072803119285,447.5049759999999,43.68191868248719,71.24457000000001,17.396340456961457,6.337639345217568,247.6090924589041
France,2018,301.2014794857005,13.207429513026316,445.83865700000007,41.637871178736816,68.486626,20.43506099781352,6.990202963092456,246.16308566359533
France,2019,294.29324761475687,10.598263735493422,440.5567260000001,42.36700623990488,67.826654,20.62463191332803,8.421942027274424,242.67149515584887
France,2020,260.48371462613346,8.503271966973683,420.4748859999999,39.388942397065385,60.123503,24.367917579930044,10.236402441922316,218.0446274450304
France,2021,285.60549063246776,10.92578333796053,442.0520920000001,41.72617835060422,65.336379,22.801825775701165,9.665294834342117,233.9566819559325
France,2022,276.9656642763073,9.208870321249998,425.1224370000001,38.04877372475105,63.42968,25.101309741783705,12.429047069843593,210.3933723684117
France,2023,254.73567416540791,7.197399308453948,408.15282200000007,33.659832230315025,61.01654999999999,27.375535410192832,14.172775682196662,213.7155354729772
France,2024,248.66764692441487,6.705677228974597,410.1408333784504,31.48791364560752,60.47018404968934,27.790176028433784,12.608967757176709,217.76826474028096
Germany,1990,946.72846481601,448.76626020594966,481.001,69.75295449561011,119.231,3.901348145050589,0.013090552075852,352.20253382255464
Germany,1991,924.0603851618282,368.3154498283752,481.055,73.52406359611982,126.954,3.852055281913297,0.040027129498882,345.0937674468749
Germany,1992,875.9695334002704,327.824,475.878,72.57822628185995,128.031,4.378476938247716,0.054886784378663,338.56734548293684
Germany,1993,869.5097322728175,305.92950217200604,467.164,74.98641725845204,129.566,4.619059200875586,0.128639725163222,335.22138094906126
Germany,1994,855.4298829043908,289.42600000000004,465.073,78.09419934363355,127.896,5.175750245672386,0.27118451886008,333.68547283802366
Germany,1995,853.9186406034792,274.485,472.579,83.15584369484418,127.846,5.658459957862136,0.319942525740576,337.1027293649288
Germany,1996,880.2987520067874,272.61000000000007,479.658,92.4885751437754,129.935,5.623618043401541,0.37632433756113,348.4941283286286
Germany,1997,850.4601539673979,260.475,482.877,87.926766448472,128.571,4.823643741138675,0.553345637961106,345.341538774584
Germany,1998,841.5655620966281,247.647,487.477,88.62744685382746,128.698,5.197764889206011,0.831786165534073,343.18632130630084
Germany,1999,811.1251440088297,236.446191104119,490.652,89.22439792096654,124.161,5.837138234765416,0.999101204386122,335.46094784691235
Germany,2000,804.2743783450557,244.26409481121289,501.411,87.77251466347958,118.808,6.886736982323955,1.63248881696595,337.1092387214035
Germany,2001,824.9845879134824,249.134,512.637,91.76223395699476,123.015,7.23304331811066,1.802846492020886,347.1470121103518
Germany,2002,810.5023327398831,252.782,525.51,91.1907140058971,118.361,8.38887051853266,2.734645317661336,339.42531332340894
Germany,2003,813.5523213198812,254.5522102688787,531.751,90.39008281319968,116.404,8.411242564701865,3.519538584765681,338.75602761574083
Germany,2004,797.345855361872,253.41253307589628,538.406,90.70351630798542,114.163,10.301600630350334,4.613886151869775,341.17321929050235
Germany,2005,778.3120016646593,243.74441838100685,539.471,91.7369789794453,111.813,11.262947069075642,5.130842831327815,339.2850610192551
Germany,2006,791.4097672408964,245.35572827421817,544.629,93.5096334092357,111.636,12.383887869973162,5.7931868385943766,349.3756146686886
Germany,2007,758.0693740048008,253.78279323798628,545.614,90.30709145298091,99.273,15.01250483353915,7.126195911137721,331.2653783091767
Germany,2008,765.7326015715443,240.3689880549199,542.991,93.3625387553204,105.495,15.643436506290342,7.456399587661664,335.4583542288586
Germany,2009,712.8169106391279,225.8502308276125,513.898,86.92581041516507,100.048,17.031535534058712,8.0317534829916,313.25796607196594
Germany,2010,748.3659796243224,232.39445232265444,546.883,94.53190294771642,101.297,17.623831185241343,8.27426080363912,329.84083013982354
Germany,2011,721.0058122297013,236.3357641533181,539.891,85.80282297096227,98.034,21.183025265729714,11.674003421825637,312.71027420542265
Germany,2012,740.0244813844149,247.2871485926773,538.206,85.9975823480006,97.794,23.73625883914546,12.717228515087225,315.0257707446602
Germany,2013,756.3787034710479,247.16452560640727,536.44,87.64404339797652,99.763,24.756967657792924,13.400949740175763,321.7975609423607
Germany,2014,719.4194133822181,239.28584638825325,524.826,79.17617507523805,96.983,26.82086504429712,15.398705969678533,307.7588041358817
Germany,2015,721.2491685253302,239.3044547292143,528.35,81.34874288820015,96.918,30.033101550497605,18.711322396145043,309.253088995174
Germany,2016,729.0227378385056,231.40212094584288,530.551,89.21754905833292,97.022,30.019263616363467,18.46186249805904,310.4599744691208
Germany,2017,710.2606889927993,222.24,531.318,95.0249222953611,98.697,34.0095116739047,22.48016361670004,311.4174533456392
Germany,2018,690.487338021276,215.71100000000004,521.809,94.7391269241548,93.162,35.63722153175491,24.22525403298837,303.65064877547576
Germany,2019,644.2848005311229,171.87045899999998,507.543,95.5962015031882,94.796,40.57754190441197,28.33352830782463,296.93199607786994
Germany,2020,593.1115462047073,139.69889500000002,492.822,92.93240596227022,89.96,44.83962451039339,31.88307829187679,278.79930128394136
Germany,2021,617.2185448142551,162.94090793769263,510.102,98.96807291757617,87.387,40.309298663021146,28.08860065938011,289.4114655228761
Germany,2022,609.3750157065587,170.942809,487.555,87.17741593802448,86.645,44.60141382469374,32.3550638652764,272.20739412736526
Germany,2023,545.7936852626358,133.91927896884624,463.322267,80.13370690590834,80.98302000000001,53.831431365809976,40.21594946388766,244.8081681459524
Germany,2024,531.3705867417789,120.64277998701375,464.3787167348313,80.6249655014597,81.67097989922992,57.27595808329156,43.0601320098812,241.7067035426676
India,1990,542.6087463071259,247.25947648770287,216.3564,12.855699219029177,52.86783630087209,24.785091926873097,0.011055870148805,283.9211979314341
India,1991,585.3456479514925,266.47926210547166,236.438,14.35989472793564,55.57793895348837,23.085272922424537,0.012356200753411,296.9858124569047
India,1992,612.5583499062013,276.29637650257985,252.0566,16.609312773306222,58.84893786337209,21.036048085487096,0.01562908572854,311.40102321924604
India,1993,640.9606212965472,292.0830670038786,270.27,16.447014258299117,59.93573800872093,19.8095425185102,0.015996183366775,318.3256465671988
India,1994,676.3482165586029,306.1760389428571,294.1616,17.66917651653226,63.59662663517442,21.517887685147,0.047204434104425,333.7876565074504
India,1995,708.5825740397607,319.7155454828877,315.6754,20.889584289473685,66.10392514534884,17.498160077631567,0.119126501340771,350.0037483819861
India,1996,768.0836618529186,340.7785917576923,324.3944,21.26233752631579,74.55301617005814,16.000298582546755,0.211958002101268,372.3133579149665
India,1997,814.0363754620847,355.03938529590914,341.022,24.62019726315789,78.9762218386628,16.26271191494183,0.222615789191219,385.67406084510026
India,1998,823.7146071383385,355.2253028456615,358.43,25.4612025,82.60051962209302,16.942004992513944,0.226795244343199,397.20038596216176
India,1999,859.7813694312541,371.4171392059948,360.228,27.02025235918421,87.54941951308139,15.522917241430733,0.281292641280114,422.6321097900512
India,2000,939.1750251657992,380.1701581827266,372.139,28.186451341921057,104.41491315406977,13.76894027194825,0.282075878767995,439.4313124710034
India,2001,945.4972648933742,387.5099305264605,387.336,28.470537463605265,101.26851744186044,13.365796380715569,0.360029009531703,443.053923410232
India,2002,993.5015891363904,401.463321434446,396.84,30.52446994268421,105.3870179869186,11.700194629231406,0.420861735773918,452.5719428955065
India,2003,1044.876975705913,422.9254198096305,421.226,31.61887799482895,114.44111300872092,13.068307408600315,0.537125101835887,466.8324171537048
India,2004,1099.2001888602715,450.3409448544047,450.556,32.679263199999994,117.99119785610466,14.16065803185052,0.644908451529011,488.1032891328135
India,2005,1149.0196533775784,481.8364782205197,474.451,32.05721002894737,111.42988026889536,16.30653966797457,0.858961675771,510.7935615421269
India,2006,1234.2640071626072,516.6376832792839,525.671,31.819193526315782,119.68935555959304,17.279210571159314,1.268781879025163,538.7074446014584
India,2007,1379.5698003347327,562.2373980139147,577.959,33.55006861842105,145.15203197674418,17.240258773055395,1.40363693607936,573.9069588984853
India,2008,1501.6089922198637,611.2056499552958,631.574,37.33996594736842,144.63522441254844,16.15323353087305,1.582612390523316,600.1147001280087
India,2009,1616.0831359508718,651.4060383804615,682.144,52.05279328947368,151.53919519137597,15.091801211711504,2.022261779941716,651.5208856822492
India,2010,1667.2421352287529,667.6326392417557,694.392,54.31185755263159,155.08101489825583,15.334417975588217,1.9627275574911032,659.0834067296462
India,2011,1809.6508240868948,725.947623617512,772.603,63.91683978947368,160.6924053887209,14.686548695485948,2.4000879747915222,693.9380287536571
India,2012,1988.286008178024,806.2052838728005,785.13,56.1110625526316,170.32197581668606,15.520485595944608,2.73988084198813,743.8754438690286
India,2013,1991.645207729665,855.3400230000002,897.233,54.27850936842105,159.351569006,17.30187258177766,3.101518249153735,769.9349919387654
