country,year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products,renewables,renewables-wind-solar,total-energy,renewable_share
0,2009,-0.2611910010423997,-0.2006825756838564,-0.3650771997031892,0.1011296531364913,-0.1582261518569903,-0.5138007033152168,-0.0742538178313384,-0.2487021601428638,0.019505590909761287
0,2010,-0.2578655686607737,-0.2026489638169929,-0.3405853078489746,0.0962805651626122,-0.1564681758818836,-0.5282558517857724,-0.0742538178313384,-0.2539459022133292,0.009516353069203499
0,2011,-0.2354424563753774,-0.2036536876806392,-0.3293312112880358,0.1508227407239026,-0.1449042421740716,-0.5073384788445328,-0.0742538178313384,-0.2420962546615761,0.02349438556943983
0,2012,-0.2064131395620198,-0.2037254536708997,-0.3079265326927558,0.2501698792156643,-0.1217118618786271,-0.5037215498420748,-0.0742538178313384,-0.213917446148542,0.02364404158158311
0,2013,-0.1956917021026204,-0.2056200758137757,-0.2975000720267653,0.2694448514247909,-0.1071480792591652,-0.5223056362674554,-0.0742538178313384,-0.2030232625324268,0.011618265480134497
0,2014,-0.1714628873454396,-0.2067109188657346,-0.2861540159219433,0.3469735338267876,-0.0977775834652478,-0.5203224030952519,-0.0065367805926262,-0.1744893591374586,0.011780418887002172
0,2015,-0.1495611629478951,-0.2068831572423597,-0.266509705738141,0.4149022419368484,-0.0903102176260331,-0.5249966586671245,-0.0165661240292553,-0.1581089098871523,0.008776481269894216
0,2016,-0.1599539429911791,-0.2099547416255071,-0.2572480659613372,0.4050951634025228,-0.0961325050298268,-0.5204025554085898,0.0363693052424663,-0.1616688567437572,0.011324438489133396
0,2017,-0.1523233676460041,-0.2047273068949356,-0.2387072703041327,0.4385588988350267,-0.1034224604495354,-0.512381633634182,0.0928594713441643,-0.1476741036025108,0.015047891470138458
0,2018,-0.131480025742229,-0.2012897159614599,-0.2315563210107424,0.5230519694742243,-0.0968711775037708,-0.5059546113675271,0.1159510668909545,-0.1248238822275955,0.01732331070876316
0,2019,-0.1171368815727133,-0.2027632081315335,-0.2125995178931142,0.5577060529230745,-0.0888377111441318,-0.5055802713761167,0.1108872179062376,-0.1084368016559463,0.016820803966402655
0,2020,-0.1453682758044126,-0.2067071941761951,-0.2278472860741217,0.513983808994167,-0.1261817819109653,-0.509679930436357,0.1122609992006788,-0.1360090640392594,0.015952543826431888
0,2021,-0.1150336585161362,-0.2033393526432984,-0.2076774927824156,0.6206830187817715,-0.1228925282204407,-0.5144819791024865,0.0935011981218717,-0.1036272590361157,0.01251201268216004
0,2022,-0.0864995665697279,-0.2057509626268127,-0.1818630650422288,0.6916892771229504,-0.0969514637827072,-0.5154872355781215,0.0855483839532574,-0.0750913696565979,0.011286859885977359
0,2023,-0.0869759863265986,-0.2062156315894902,-0.164172663110978,0.7180895888455052,-0.084054711464918,-0.5167815524171249,0.0745341164519491,-0.0884607201208886,0.011052630817174999
0,2024,-0.0861410355160314,-0.2062156315894902,-0.1448628214613724,0.7400760456091223,-0.0937706432171011,-0.5181297051246684,0.06642887024463,-0.1148643227103337,0.011119492914492105
1,1990,-0.2336492615785941,-0.1933075911014395,-0.3106590448538553,-0.0558680259847827,-0.068480729978387,0.7085284918431805,-0.0742538178313384,-0.2168994300347426,0.7892590137155931
1,1991,-0.2450211965229415,-0.1935622933527816,-0.3064508009647261,-0.0628829417034543,-0.0800411606368248,0.525563631698664,-0.0742538178313384,-0.1993009058534634,0.6375951600780875
1,1992,-0.2167027560831622,-0.1897023791740069,-0.2939399239707174,-0.0128060419044916,-0.048377889238585,0.6781714271662331,-0.0742538178313384,-0.1874192589035001,0.7033058630655293
1,1993,-0.2045187555811465,-0.1921854819328712,-0.2771288435436961,0.0135343197898535,-0.039494767285025,0.8268543205108166,-0.0742538178313384,-0.1959994206015969,0.8094716847206491
1,1994,-0.1904784277112686,-0.1853103000659196,-0.259897376630352,0.02422471475868,-0.032536903203946,0.9343526516841552,-0.0742538178313384,-0.1857848468377239,0.846953207694285
1,1995,-0.1913858625749373,-0.1873915147917676,-0.2454422121370993,0.0441647704247685,-0.0370628736390941,0.8680019663312705,-0.0742538178313384,-0.1647110442162847,0.7618707387576832
1,1996,-0.1606941463474536,-0.1878508166252871,-0.2309520154366531,0.1722288281694813,-0.0382575989502426,0.6237843609574166,-0.0711155873874173,-0.1449844988049411,0.5973720816029997
1,1997,-0.1731146816968412,-0.1900037968372482,-0.2137555807305025,0.1450534543691859,-0.0444299767861359,0.8270627760453546,-0.0697471702009002,-0.1275562621149087,0.6709939259604916
1,1998,-0.1566986513124403,-0.1897310855701111,-0.1923509021352225,0.1692652084042196,-0.0246211938166653,0.7278519161484894,-0.0645310778396626,-0.1186970532362695,0.6088606293558941
1,1999,-0.1345979130295944,-0.1887550686067163,-0.1794283967066892,0.2339792337005727,-0.0186365162046095,0.4143091958122885,-0.0647955963434982,-0.1010047324973888,0.4394438293884718
1,2000,-0.134554978560933,-0.1927452566569027,-0.1634843634077092,0.2776905222446461,-0.018813818565042,0.6142121455346412,-0.0656463061080381,-0.1056399633205593,0.537188957317884
1,2001,-0.180781630723693,-0.1957004584826884,-0.1574150335114207,0.2229657807308134,-0.0710531229996349,0.915365756894086,-0.0623532591314827,-0.1289534100033935,0.7167921218452691
1,2002,-0.204266885903686,-0.1983286448636231,-0.1650170224724285,0.2064934314541294,-0.1037611530685926,0.96915201132444,-0.0554261102681839,-0.1544991136629624,0.7941793017940432
1,2003,-0.1781513135042762,-0.1966923866253751,-0.1413483874872632,0.2951742323530086,-0.0916004752224416,0.7753284942547851,-0.0557774822804786,-0.1249734634255241,0.6414853737462898
1,2004,-0.1294586739821995,-0.1939365720952263,-0.1164755203798185,0.3681625664235016,-0.0446028422732587,0.5640747037989481,-0.0585002390528126,-0.0657827612455579,0.46950970309485607
1,2005,-0.1077043995833232,-0.1910372270896922,-0.0944533991327516,0.3886520986103806,-0.0147172506964447,0.6194882515487138,-0.0588851277088543,-0.0554605110741006,0.48225676862717426
1,2006,-0.0888843172135345,-0.189085191160926,-0.0576476864499923,0.4268918097329986,0.0137490575243197,0.666426895719711,-0.0609237824012769,-0.0221757714770534,0.4686942028776228
1,2007,-0.0733077511457168,-0.189659320083998,-0.0623069700067389,0.4849334413986029,0.0019109440772709,0.5077731082455907,-0.0618303108042479,-0.0243752391246202,0.4089159882722664
1,2008,-0.0409985855449461,-0.1885828307269321,-0.0210171348032008,0.5019290372859201,0.0390864910737934,0.3843716087210562,-0.0666972630496898,-0.000588186657802,0.34453209673048824
1,2009,-0.0699950360709147,-0.1924438395051153,-0.0239291870261675,0.4830316229957658,0.0155715463792469,0.4764015436787381,-0.0677847187425466,-0.0144195909843992,0.3889908380068414
1,2010,-0.050401899388382,-0.1883675312583215,0.003991482107119,0.4831792304535871,0.0397961327518181,0.462343598123874,-0.0698714796298526,-0.0061287804535457,0.3775166671450685
1,2011,-0.0254759400400951,-0.1844204022981439,0.0181488728392261,0.5344051177992821,0.0567307637046809,0.3732028838573414,-0.0695250274780086,0.002241091282398,0.3385577283614042
1,2012,-0.0074615405763118,-0.1831573213590943,0.0350519128101305,0.5739078012634728,0.0761813969705404,0.2962682280550514,-0.013086898697642,0.0041971302485557,0.3089418474521326
1,2013,-0.0048890758122812,-0.1847505258460355,0.0397462285740707,0.5150594849241792,0.0902935894312594,0.3604042494979896,-0.0001280786871018,0.0161379321038841,0.32528496542405605
1,2014,-0.0185436586120617,-0.1791814854986652,0.0630470253837034,0.5316965026498176,0.0703913660066569,0.5687264571496088,0.0262860924917687,0.0227308061446825,0.39561780562030147
1,2015,0.004089530562619,-0.1804732738275007,0.0756542409474946,0.5434403050910663,0.0986641355879601,0.5209938211447885,0.0184054633319958,0.0335365147875026,0.3713151053845297
1,2016,0.0013654295507408,-0.1869322119499533,0.074160993115868,0.5504850631492585,0.0958900817556817,0.4307288034524452,0.0098345000708817,0.0337717157173459,0.3396281899195602
1,2017,-0.0090201152528891,-0.1861140796609841,0.0751243788136916,0.5754596490932461,0.0724073935010453,0.5271594242539779,0.0203522549483532,0.0264430649943845,0.3782535240629149
1,2018,-0.0437370239892336,-0.1839611004500114,0.0739989691575977,0.5253405932202823,0.0352479747244779,0.4923332674792552,0.1449360714179066,0.0134803367329272,0.37469778079673527
1,2019,-0.0689765853792278,-0.1950561225442777,0.0603145132226039,0.482336529717715,0.0200229350868565,0.5870726742097618,0.7966690643590055,0.0141192745856548,0.40855104703611567
1,2020,-0.0958869171798444,-0.1909896888009028,0.0555102663924901,0.4401976892873008,0.0119063494941894,0.3560146789963164,1.5539963109046715,-0.0286276348876851,0.35275774651675046
1,2021,-0.0167885611909838,-0.1827410786228902,0.075400257445341,0.663884549955547,0.0439624390435013,0.3091881615212679,2.08464345317329,0.0253316889980797,0.30170991017440424
1,2022,-0.0437430026849818,-0.1816358813718908,0.055033407988171,0.4628100112224301,0.0560630392703195,0.4848944451542447,2.488332278002801,0.0221142653927511,0.3661563222783894
1,2023,-0.0678003501795266,-0.1855476467318223,0.0545035458543681,0.4262805106618123,0.0472151139311676,0.8283745885702566,2.4706203585910025,0.017701830067075,0.4926421812491329
1,2024,-0.0890796372622649,-0.1924239753287301,0.0519377716753572,0.4216214195399017,0.0248645679477154,0.749498736271294,2.795886028813563,0.0089899569331922,0.4718184077096543
2,1990,0.2974051884211482,1.140681195076249,0.0984996190636106,-0.1385324028223246,0.1172922296361091,-0.1897611129376566,-0.0742538178313384,0.0905476684894413,0.11158842589732693
2,1991,0.2995280307683154,1.1962567779339452,0.1099288766605175,-0.1664375317286109,0.1080991442616979,-0.1661648049297371,-0.0742538178313384,0.0809730912455209,0.12094782496582238
2,1992,0.3154250636555601,1.235699366181091,0.1170097615395206,-0.1521067994083224,0.1054541161890604,-0.182071179926488,-0.0742538178313384,0.0958969331683752,0.11304913983924975
2,1993,0.3244331458654906,1.2099640820736923,0.1350688643478132,-0.1369453176766599,0.1171954603163785,-0.1655903167322175,-0.0727792963346072,0.1231511399718534,0.1132787042680221
2,1994,0.3283149723488183,1.2172555066841542,0.1517485739978585,-0.1180912097067754,0.1301625491602849,-0.180358564373137,-0.0720268984901428,0.123888218928998,0.10870553454714381
2,1995,0.3586753339297912,1.249851619460453,0.1719796736521533,-0.0846483613395017,0.1486132327889278,-0.1993111919456669,-0.0713400348669575,0.1375224721313558,0.10088894374983647
2,1996,0.4131142980183709,1.3579312007926978,0.1896183899741229,-0.0838542088184965,0.1679993531749668,-0.213758222753587,-0.0710423046404438,0.1847549815709639,0.09022052989806259
2,1997,0.4385171795178957,1.4403472640078037,0.2123849456240535,-0.0799609096314184,0.1699669960094899,-0.2011670195563982,-0.0706564123930616,0.1919364424649496,0.09275093131523895
2,1998,0.4936609900354244,1.5853432707300268,0.2548965290534679,-0.0604017015737597,0.1769182588101412,-0.241554773022309,-0.0702115854189931,0.2114295456918565,0.07958811561453397
2,1999,0.5140064955111253,1.6220300449511709,0.2785564059868347,-0.0405430089632488,0.1841598295699844,-0.2378088605705421,-0.0675863085104307,0.2289854703156125,0.07871150109649608
2,2000,0.5305472293529601,1.625403046493412,0.29780222481381,-0.0140291718391537,0.2015944353414555,-0.2436333433173995,-0.0642362251154099,0.2385244412009946,0.07624048536477733
2,2001,0.5165860421818914,1.6282162733116214,0.3336357937469474,0.015325193925741,0.1977559189921399,-0.2537051012428687,-0.0494493036368864,0.2130756089656759,0.07619466998045184
2,2002,0.5413990969293019,1.656161949919043,0.3761429981504625,0.0724474502580389,0.1893369881755739,-0.2647731353320918,-0.0343432054610266,0.2392635896398647,0.07076189241498317
2,2003,0.5095732146134083,1.660117339934418,0.3588414668227312,0.0331039632669528,0.2276737670088641,-0.2439209772608552,0.0014515024928079,0.2322615163709309,0.07679486351558894
2,2004,0.5483013883576155,1.7371869913008828,0.3784376077216423,0.0524753072873844,0.2478662983926586,-0.2528102752404965,7.455902850429897e-05,0.2433248280873246,0.0734315754289084
2,2005,0.5493929359847991,1.7645785456337104,0.3801629439259263,0.0457841758316038,0.2518822251614804,-0.2301647641792908,0.0182330903030584,0.2461319758076326,0.07890372850141998
2,2006,0.563239948700394,1.8029711507001416,0.3970440887673346,0.0472206037785832,0.2575593585856781,-0.2156903783233411,0.0958103040628363,0.2744009996483654,0.07966029766759378
2,2007,0.5940581431205989,1.8147993591153777,0.4392141081766116,0.1323126435234854,0.2657363661029175,-0.23747781127372,0.1712262293809314,0.2984423360439042,0.07216967003061722
2,2008,0.6066719252081826,1.802744245068476,0.4429975865535187,0.1557993078658999,0.2843967165909769,-0.2564493667842195,0.2162581900320557,0.3311183074806182,0.0650909716920339
2,2009,0.625036333268323,1.8641543718525613,0.4760066837816734,0.1764430037748238,0.271494140626891,-0.2790662501823745,0.2780095460988885,0.3308250061571405,0.05994745079312043
2,2010,0.6512378600257797,1.7013435696961667,0.4859602096505504,0.1950470329938541,0.3053311460927063,-0.2409474364134569,0.398238508566435,0.3599978412083968,0.0663968009696312
2,2011,0.6479895792940326,1.6313883300811336,0.4986155944992327,0.2049257536007659,0.3409261275336283,-0.1788423299999232,0.5719621495466002,0.3620360586226248,0.07993184570098848
2,2012,0.6517348679481596,1.612571287434843,0.4888722618735172,0.2399105509489159,0.3598767859808794,-0.1741675806055894,0.7384199297040761,0.3531496363903226,0.08177921562958171
2,2013,0.6268618660765528,1.4561357818651044,0.4879307713051896,0.2650733528702262,0.3829562687366381,-0.081822152468433,0.931765026627586,0.3666340563494242,0.1007928224341953
2,2014,0.5988289959986256,1.3833076549487942,0.4877468522174233,0.283454141058006,0.3769726991332933,-0.0312100056365498,1.190179997588586,0.3593765288370017,0.11280553297840534
2,2015,0.6118468040791453,1.4545856364754777,0.5053899475652921,0.2914902082348435,0.3541996525566817,-0.0760436873920887,1.3646449459021883,0.3594573477341173,0.10288572376593032
2,2016,0.6252250778921834,1.4888467202258195,0.5238387836786134,0.2985503583351778,0.3568285524093641,-0.0322954983238534,1.4996819809041937,0.3514293278577665,0.11358357291432238
2,2017,0.667609164203658,1.504419940112338,0.5254486274538319,0.329387237901145,0.3662884146700527,0.0054850723734055,1.6829930501665291,0.3782287249438153,0.11839969427527078
2,2018,0.6576188525694887,1.3745378509389674,0.5417201199305282,0.3588587387230952,0.3866140683813567,0.0550953790111564,2.03489900522688,0.3795494136650003,0.12894963755480326
2,2019,0.6513046373415785,1.3208568902241469,0.5565916027950434,0.3785285011069729,0.3849844891653126,0.1459072221616101,2.631031285903116,0.3950024816074232,0.14608770029094106
2,2020,0.6016496637608529,1.2381681162460507,0.5615613724251208,0.41264054435288,0.3456531959049306,0.2469524737464614,3.3529655654496024,0.3936535326775979,0.16780632043503083
2,2021,0.5777958795716208,1.2116290530477352,0.557551997618178,0.3756650298756015,0.3418986914533612,0.3886170861443935,3.926015264460722,0.3692884135932681,0.20333490917197702
2,2022,0.5572162944896427,1.1530249454010475,0.577710098910733,0.3749948389516016,0.3382020873114306,0.5377124966597148,3.926015264460722,0.3494658708774818,0.24126169098279154
2,2023,0.5687363441151828,1.1012019812040108,0.5918624708321735,0.3834556527874726,0.3856540190052908,0.6420215122875118,3.926015264460722,0.3587285704477633,0.26181387309510046
2,2024,0.5737678621311062,1.1163986811076154,0.6145657286185059,0.3476992422302348,0.3990512173299048,0.6838491721875396,3.926015264460722,0.3640869209521553,0.2694372228461617
3,1990,-0.3884495603647913,-0.207084102015089,-0.4134435407598313,-0.1508648219680967,-0.2598178093542118,-0.2916798573740004,-0.0742538178313384,-0.3697565037848447,0.31076227668948136
3,1991,-0.3934341498407158,-0.2078017619176935,-0.4121123168864751,-0.15058631672017,-0.2628337864858168,-0.279977075554679,-0.0742538178313384,-0.3712806550863725,0.3284952586712719
3,1992,-0.4402848586284155,-0.2099547416255071,-0.4271017225394299,-0.4926170763121979,-0.2183692404730291,-0.2331235267935517,-0.0742538178313384,-0.3827124010265178,0.4179559138635749
3,1993,-0.4165211585036343,-0.2098686224371946,-0.4236072598718699,-0.3930582858044693,-0.2243528294302379,-0.1031394844761748,-0.0742538178313384,-0.400696125233268,0.6784734983696062
3,1994,-0.4442514838257548,-0.2098399160410904,-0.4269178034516636,-0.4053389823159266,-0.2665923278308411,-0.1786156916266502,-0.0742538178313384,-0.416433230603885,0.6413559447264252
3,1995,-0.4568959123125387,-0.2099547416255071,-0.4303816129379292,-0.4207596920210354,-0.2786075146175989,-0.2230398400157372,-0.0742538178313384,-0.4390835345981281,0.7072888633806781
3,1996,-0.4650235856157643,-0.2099547416255071,-0.4294970497062912,-0.4189182584873069,-0.2918493686551265,-0.2275163404837467,-0.0742538178313384,-0.444299832364967,0.7411496313291138
3,1997,-0.4723970418825252,-0.2099547416255071,-0.4322251828414916,-0.4273135851379326,-0.3005423292184838,-0.1867589146650221,-0.0742538178313384,-0.447993865470323,0.8763280341526829
3,1998,-0.4684994309937741,-0.2099547416255071,-0.4236116388977691,-0.4330409984806655,-0.2910752108716373,-0.1633344944628806,-0.0742538178313384,-0.4437194613219706,0.8864398680449938
3,1999,-0.4701743249529165,-0.2099547416255071,-0.4236028808459707,-0.4195343061418501,-0.2964619347288575,-0.2524711604275405,-0.0742538178313384,-0.4495634211700255,0.7284184542479519
3,2000,-0.4651296286096568,-0.2099547416255071,-0.4223242052834048,-0.4228664530099385,-0.2868487059989718,-0.2553162627710706,-0.0742538178313384,-0.4474228455616459,0.701931647661974
3,2001,-0.4706894771215937,-0.2099547416255071,-0.4195479028633134,-0.3589475441879631,-0.3257015878708254,-0.302244445409327,-0.0742538178313384,-0.4479620182843876,0.5908271668831925
3,2002,-0.4728239070302168,-0.2099547416255071,-0.4225081243711712,-0.3583723630609986,-0.3292014116010838,-0.1646788174361607,-0.0742538178313384,-0.4473205875614338,0.9230369315584017
3,2003,-0.4638815850739928,-0.2099547416255071,-0.4134785729670249,-0.3530139683628188,-0.3168310668955164,-0.1368513038673187,-0.0742538178313384,-0.4421496963412131,0.9310363275908247
3,2004,-0.4587328152998398,-0.2099547416255071,-0.4109956652821796,-0.333544422686564,-0.3120087291289392,-0.0994657352856493,-0.0742538178313384,-0.4374053481353632,0.9633993795214567
3,2005,-0.4549464535624003,-0.2099547416255071,-0.4064020671139209,-0.3346874655624193,-0.3050897227681982,-0.0825420309798026,-0.0742538178313384,-0.4331290137431157,0.954880486243317
3,2006,-0.4514973229479185,-0.2099547416255071,-0.3995094803485832,-0.310672586102347,-0.3121054984486699,-0.1835889999222053,-0.0742538178313384,-0.431085951420857,0.7288566987594925
3,2007,-0.4689738911043213,-0.2098399160410904,-0.4159264484446766,-0.3469498026338748,-0.3256532032109601,-0.1640108331591802,-0.0742538178313384,-0.4433275701731624,0.8807273323784824
3,2008,-0.4623136276790093,-0.2098686224371946,-0.4169161082978953,-0.308094335175858,-0.3265563835284461,-0.1814417548242177,-0.0722268500836741,-0.4345850361172401,0.7608876439476505
3,2009,-0.4760157932669634,-0.2098686224371946,-0.4309377492271274,-0.3320818889577882,-0.3358946228824533,-0.1145531097561287,-0.0730911073607234,-0.4442701173610803,1.0074105883533049
3,2010,-0.4783758135910729,-0.2098255628430383,-0.4310121926674137,-0.3424131301141114,-0.3357446304368708,0.1010805350203319,-0.0742538178313384,-0.4473274666123027,1.574108162219449
3,2011,-0.469798467492875,-0.2098399160410904,-0.4259850709351344,-0.329162555013061,-0.3282385568697639,-0.0814835235649891,-0.0742538178313384,-0.4411361438331643,1.0459763368963972
3,2012,-0.4649075268227533,-0.2098686224371946,-0.4108511574275061,-0.319380206217454,-0.3237678142982081,-0.2651591230939528,-0.0742538178313384,-0.4359513980603665,0.5927184435206582
3,2013,-0.4629341453738666,-0.2098829756352467,-0.4080573389038177,-0.3181198093131492,-0.319558348889925,-0.3060685011011889,-0.0723751796152644,-0.4340231158097251,0.494547845506899
3,2014,-0.4590604046224844,-0.2099116820313509,-0.4025704194521226,-0.3024359679662878,-0.3201131596563807,-0.3459657965550511,-0.0698181864723329,-0.4313322058395934,0.3992382021517082
3,2015,-0.456775581560905,-0.2098829756352467,-0.3996837655793713,-0.2935898896159519,-0.3171068594567487,-0.2959770750455296,-0.0660791716720584,-0.4284245363320471,0.48655403931416347
3,2016,-0.4549396645565126,-0.2099260352294029,-0.3993023524235511,-0.2982617876456284,-0.3149295497628092,-0.2472624749673845,-0.023176328806313,-0.4293968278698459,0.5888683449219171
3,2017,-0.4557991758747322,-0.2099260352294029,-0.4022503126588913,-0.3058022109372365,-0.3094927268159425,-0.2702854833210751,-0.0207666645585782,-0.4283624026369354,0.5371236905676987
3,2018,-0.454165644568657,-0.2099403884274551,-0.3986722105966566,-0.300915794135181,-0.3087088953261243,-0.2689533141900972,0.0318255160670758,-0.4280806936481295,0.5382298654321197
3,2019,-0.4486016660085541,-0.2099360824680394,-0.394973247419604,-0.2658721977831715,-0.3064767496843374,-0.2990158891193163,0.051617084789682,-0.4188199011142138,0.4380051168580422
3,2020,-0.4522223284386331,-0.2099360824680394,-0.3934475947963234,-0.2634302092784896,-0.3140537874192469,-0.3642584280759084,0.0472376385338914,-0.42174902194048,0.3290513898136465
3,2021,-0.4462573711003376,-0.2099518709858967,-0.3872210578702537,-0.2520658989018694,-0.3052509404548695,-0.3511916867851505,0.0418466285071476,-0.4155889661126686,0.33383161729308763
3,2022,-0.4386835538955194,-0.2096978193803747,-0.388197142743185,-0.2324511245656672,-0.3002706106456121,-0.320052175792114,0.0354282044953661,-0.4090421620493896,0.3669505920628129
3,2023,-0.4355365147580697,-0.2096978193803747,-0.3882546507253964,-0.2234597530346103,-0.2967184477484004,-0.3019713372054003,0.0286123678453778,-0.4082676914688259,0.39432603838617675
3,2024,-0.439623724261154,-0.2096978193803747,-0.3844558749889795,-0.2521633939515172,-0.292596056669224,-0.0786312741035714,0.4078883453260927,-0.4107998984244443,0.7785111932641792
4,1990,-0.2328904942087444,0.0285975124604719,-0.2309388783589555,-0.3408597367032451,-0.1002822960242759,-0.483187695829662,-0.0720886808638712,-0.199472931343048,0.034877946505571786
4,1991,-0.220822807077293,0.0200269596404323,-0.2192249840786008,-0.325998970595438,-0.0746206852537046,-0.47915932168649,-0.0718142205838854,-0.1846077288840268,0.03566901557126948
4,1992,-0.2252218987464042,-0.0056270684029969,-0.2100815780010753,-0.3186909731269783,-0.0673097631480544,-0.4723563067496801,-0.071520252915563,-0.1805384223754448,0.0390954238640578
4,1993,-0.231650709424874,-0.0159917009994961,-0.2066965909809952,-0.3072715397876732,-0.0749432496528068,-0.4788292977432164,-0.0717762665481584,-0.1890387749964877,0.03632740795776866
4,1994,-0.2226089033615675,-0.0022232645802356,-0.1927800466733439,-0.3014655610249867,-0.0364080937140687,-0.4720222054511324,-0.0715185108023983,-0.1678740813479934,0.037900250211551176
4,1995,-0.2189483123866464,-0.0119287039958883,-0.1839913416936535,-0.265268841268522,-0.0380660747254537,-0.4683840440650557,-0.0716004509078642,-0.1620504981449207,0.03924819219490986
4,1996,-0.2051088820111974,-0.0215625436162054,-0.1770899968765174,-0.2300247039758184,-0.0151672280331922,-0.4717515728445703,-0.0719476788861121,-0.1426102848195542,0.0355493932962939
4,1997,-0.2173948020144337,-0.0349809688707883,-0.168699783253654,-0.2473232070581998,-0.014907563691915,-0.4724897992231132,-0.0720276578781111,-0.1411743976146433,0.035042509782919444
4,1998,-0.2089986598984104,-0.0356495044809149,-0.1590396521200232,-0.2142510709868922,-0.014383396543374,-0.4632240202981625,-0.0713529192950982,-0.1343180693577125,0.03905218252640285
4,1999,-0.220716393828855,-0.0586002681662083,-0.1567494215747426,-0.1918367310248403,-0.0201669762192755,-0.4590493836594594,-0.0708794755940966,-0.1342006538542659,0.04112185279061362
4,2000,-0.2161231727312833,-0.0432566994485231,-0.1431043768728416,-0.1897875245504133,-0.020010532485711,-0.4467210425428669,-0.0700759654389949,-0.1295165937661341,0.046711809177340816
4,2001,-0.2048187376967144,-0.0524427462018613,-0.1402580100383629,-0.1898232888905046,-0.0106803572416813,-0.4419616645871498,-0.0640852686698822,-0.1319245309465991,0.04935547027121738
4,2002,-0.2237800621835084,-0.0731831173871327,-0.1375342559290617,-0.1793621783334463,-0.029995513459918,-0.4451140999632131,-0.0590178464950415,-0.1451401549606849,0.04944536433460687
