Country,Year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products
28,1999,-0.3532141906422385,-0.11810862729017732,-0.3319805219570505,-0.5642890363588248,-0.11863137186720168
28,2000,-0.35590965019506315,-0.08963188235482894,-0.32855174467797854,-0.564209133148186,-0.14427524159582245
28,2001,-0.35349495571860323,-0.0947272676633212,-0.3210490136373526,-0.5612313661685031,-0.1398238528882128
28,2002,-0.34849768407519505,-0.08815350295546355,-0.3376790943272069,-0.5239732919802715,-0.1549359949861484
28,2003,-0.3391567404046494,-0.08805303056909891,-0.3025578469403391,-0.5027599053812719,-0.15667784274130003
28,2004,-0.33075653074279293,-0.07981429488719873,-0.29153145972615846,-0.5055071541368662,-0.14845293441079388
28,2005,-0.33190026760673136,-0.05719365475710341,-0.2873494899924244,-0.4898082402844629,-0.1769269841771369
28,2006,-0.3538764896616861,-0.07292475982219507,-0.2855628474255516,-0.5000613554160103,-0.1875061787719719
28,2007,-0.34469318251941494,-0.06333907697549251,-0.2795443847320108,-0.47941272028097165,-0.18821889126307606
28,2008,-0.33480771289788697,-0.03710217730256902,-0.27431094037756226,-0.47207142921157486,-0.19455718009764755
28,2009,-0.33231437572126465,-0.04497908321477405,-0.2670268686968363,-0.47142596375116735,-0.18362817892738423
28,2010,-0.31521540037187246,-0.018761531652824744,-0.247759154740365,-0.4768335027055686,-0.17457015126687708
28,2011,-0.31365547322703413,0.00015741869963630117,-0.2441193084129516,-0.4698527316874088,-0.18890134882636644
28,2012,-0.3059043904949775,0.009900369537395634,-0.23048915239910786,-0.4737632010985362,-0.18108682305261806
28,2013,-0.2784980126423802,0.062057020619083636,-0.22016997786764772,-0.4809200979453164,-0.16911349060946562
28,2014,-0.2608135622714413,0.07945166133841264,-0.21238056659815435,-0.4766026350653499,-0.15351816316989494
28,2015,-0.2351554952480909,0.10590891130783184,-0.19283566030226373,-0.4818673692938428,-0.11884819965627814
28,2016,-0.20341263733201634,0.14592419215725613,-0.1650454861407733,-0.4698313109785226,-0.09823625391255118
